iso2c,country,year,status,lastupdated,gdp,gdp_pcap,population,exchange,deflator,iso3c,region,capital,longitude,latitude,income,lending
BR,Brazil,2013,,2022-05-25,2472819362216.69,12300.3867121004,201035904,2.15608915126311,7.50456453204858,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
BR,Brazil,2014,,2022-05-25,2456043766028.73,12112.8349554875,202763744,2.35295196276669,7.84670974349484,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
BR,Brazil,2015,,2022-05-25,1802211999538.68,8813.98980647828,204471759,3.32690438276879,7.56617501293937,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
BR,Brazil,2016,,2022-05-25,1795693265810.23,8710.06328995352,206163056,3.49131342157271,8.10360435702502,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
BR,Brazil,2017,,2022-05-25,2063514688761.98,9928.67589653405,207833825,3.19138944630048,3.67138451288938,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
BR,Brazil,2018,,2022-05-25,1916933708381.89,9151.38173161536,209469320,3.65382536145755,4.49353433164119,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
BR,Brazil,2019,,2022-05-25,1877824273720.78,8897.55296585529,211049519,3.9444710972507,4.28050511900369,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
BR,Brazil,2020,,2022-05-25,1444733258971.65,6796.84454227877,212559409,5.15517878751281,4.80539841705125,BRA,Latin America & Caribbean,Brasilia,-47.9292,-15.7801,Upper middle income,IBRD
CL,Chile,1995,,2022-05-25,73447063319.3034,5107.27751262395,14380864,396.773333333333,11.6807181094094,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,1996,,2022-05-25,78039572221.6024,5349.80522678303,14587367,412.266666666667,3.37136175612451,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,1997,,2022-05-25,84952360922.4958,5745.37107556213,14786227,419.295,3.06163177753704,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,1998,,2022-05-25,81577430181.4602,5446.57952186233,14977736,460.2875,1.04253752895109,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,1999,,2022-05-25,75173794497.0494,4957.77755686759,15162801,508.776666666667,2.27944249812597,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2000,,2022-05-25,77860932151.9302,5074.90261608751,15342350,539.5875,4.27183918796885,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2001,,2022-05-25,70979923960.3422,4574.59471550233,15516112,634.938333333333,3.86090122793492,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2002,,2022-05-25,69736811435.1319,4446.24937096032,15684413,688.936666666667,3.39207298866091,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2003,,2022-05-25,75643459839.5605,4772.56372299225,15849649,691.3975,4.57885754437324,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2004,,2022-05-25,99210392857.6283,6194.85272016887,16014972,609.529166666667,7.84948204395468,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2005,,2022-05-25,122964812046.139,7598.52887745949,16182713,559.7675,7.64288864948257,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2006,,2022-05-25,154788024805.865,9464.54850677338,16354507,530.275,12.1622072410636,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2007,,2022-05-25,173605968179.267,10502.3507082138,16530201,522.464166666667,5.33801881215625,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2008,,2022-05-25,179638496278.497,10751.4816046617,16708255,522.461035833333,-0.053439049277344,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2009,,2022-05-25,172389498444.68,10208.9079714327,16886184,560.85989484127,4.65476499119062,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2010,,2022-05-25,218537551220.123,12808.0383396885,17062531,510.249166666667,8.96229374741935,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2011,,2022-05-25,252251992029.518,14637.2334407932,17233584,483.6675,3.11290692490222,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2012,,2022-05-25,267122320056.772,15351.5407387153,17400359,486.471303391053,1.13016091759081,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2013,,2022-05-25,278384332694.3,15842.936483624,17571511,495.272877645503,1.97664526666344,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2014,,2022-05-25,260541637327.855,14670.9889142695,17758969,570.34821612744,5.90634905696427,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2015,,2022-05-25,243919079437.422,13574.1692377524,17969356,654.124084254196,4.9535380635763,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2016,,2022-05-25,250440149690.846,13753.5921485096,18209072,676.957736044657,4.46991928268139,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2017,,2022-05-25,277034675515.684,14998.8170563218,18470435,648.833792598261,4.78230030518235,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2018,,2022-05-25,297571693064.193,15888.144355397,18729166,641.276813066395,2.3605833745014,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2019,,2022-05-25,279385487344.492,14741.7144039936,18952035,702.897422561529,1.94987728916745,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CL,Chile,2020,,2022-05-25,252940023046.007,13231.7042069381,19116209,792.727206103168,8.35856969324568,CHL,Latin America & Caribbean,Santiago,-70.6475,-33.475,High income,IBRD
CO,Colombia,1995,,2022-05-25,92507279383.0387,2539.91287721915,36421438,912.826415,18.8509572578895,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1996,,2022-05-25,97160109277.8087,2620.53876171399,37076387,1036.68641666667,16.868378789776,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1997,,2022-05-25,106659508271.255,2827.37952669446,37723803,1140.96294166667,16.8398529336651,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1998,,2022-05-25,98443739941.1664,2566.02419382074,38364307,1426.03745833333,14.7730454087206,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1999,,2022-05-25,86186158684.7685,2209.93165047196,38999468,1756.23084833333,12.6229408341709,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2000,,2022-05-25,99886577330.7271,2520.48108876016,39629965,2087.90384166667,33.6753705077668,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2001,,2022-05-25,98211749595.5442,2439.68245582205,40255956,2299.63315583333,6.51844829202706,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2002,,2022-05-25,97963003804.7851,2396.62712731836,40875363,2504.24133083333,5.96819057296526,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2003,,2022-05-25,94641378693.223,2281.40176243006,41483872,2877.65245833333,6.82901484184582,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2004,,2022-05-25,117081522349.677,2782.62318502156,42075953,2628.6129025,7.28303340696419,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2005,,2022-05-25,145619191582.062,3414.46515834715,42647731,2320.83417666667,4.75319610733476,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2006,,2022-05-25,161618581266.316,3741.09283661274,43200901,2361.1394075,5.80766087330473,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2007,,2022-05-25,206181826825.281,4714.07305530504,43737512,2078.29183666667,5.20203381220649,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2008,,2022-05-25,242186950900.775,5472.53652992426,44254972,1967.71130916667,7.67738291518263,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2009,,2022-05-25,232397835678.336,5193.24145795078,44750054,2158.25590299025,4.06422546745462,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2010,,2022-05-25,286563105192.457,6336.70947398467,45222699,1898.56963600842,3.80486029146401,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2011,,2022-05-25,334943871931.746,7335.16693447606,45662747,1848.13946995183,6.38680337285255,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2012,,2022-05-25,370921320483.842,8050.25537167051,46075721,1796.895912311,3.61665506268447,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2013,,2022-05-25,382116126448.555,8218.34784431478,46495492,1868.7853270908,1.90767643221162,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2014,,2022-05-25,381112119657.446,8114.34392085161,46967706,2001.781048176,2.23563237643145,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2015,,2022-05-25,293481748240.779,6175.8760297026,47520667,2741.88085479965,2.44932842052003,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2016,,2022-05-25,282825009887.458,5870.77795724165,48175048,3054.12167321081,5.14833430514589,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2017,,2022-05-25,311883730690.129,6376.70671552601,48909844,2951.3274023476,5.13373589963334,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2018,,2022-05-25,334198214706.209,6729.58333198168,49661056,2955.70396997842,4.63057967327838,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2019,,2022-05-25,323429888934.257,6424.9794924083,50339443,3280.83163119763,4.01071949388583,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2020,,2022-05-25,271437596293.843,5334.55604233917,50882884,3694.85407196453,1.40690440919411,COL,Latin America & Caribbean,Bogota,-74.082,4.60987,Upper middle income,IBRD
CR,Costa Rica,1995,,2022-05-25,11578594260.0813,3265.69338131157,3545524,179.729166666667,21.2362437949148,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1996,,2022-05-25,11678424507.3634,3215.10568673196,3632361,207.689166666667,15.075066828799,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1997,,2022-05-25,12614602382.3564,3391.97773522121,3718952,232.5975,14.6798929267286,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1998,,2022-05-25,13684255946.6922,3597.4345089865,3803893,257.229166666667,11.9381949309125,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1999,,2022-05-25,14254866281.0572,3668.80206789503,3885428,285.684694833333,11.0294713515111,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2000,,2022-05-25,15013629658.5671,3789.05388634101,3962369,308.186666666667,9.38971355218889,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2001,,2022-05-25,15976174337.0471,3960.30770309298,4034074,328.870833333333,9.72093790550429,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2002,,2022-05-25,16578820687.2209,4042.70568599475,4100922,359.81752688172,9.78688628207978,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2003,,2022-05-25,17271760507.042,4147.82436896025,4164053,398.662222222222,10.648236989175,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2004,,2022-05-25,18610594846.3082,4404.71188432054,4225156,437.935,13.3503494311081,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2005,,2022-05-25,20040642476.8988,4676.37936562394,4285504,477.786741487455,13.0133254430109,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2006,,2022-05-25,22715540324.3149,5227.46595193306,4345421,511.301817940348,12.984310488195,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2007,,2022-05-25,26884700345.1044,6103.74191704459,4404626,516.617390232975,10.5167859476397,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2008,,2022-05-25,30801744881.0236,6901.38830613085,4463123,526.23551344086,11.4237857844244,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2009,,2022-05-25,30745712006.5238,6801.03673459666,4520739,573.287956733231,9.7013309177228,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2010,,2022-05-25,37658614803.2919,8227.12749377141,4577371,525.829200716846,6.62884486202418,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2011,,2022-05-25,42762617081.6142,9229.83451669454,4633086,505.664239919355,4.59322514078751,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2012,,2022-05-25,47231651862.8224,10075.0046155735,4688003,502.901461981567,4.73363301380849,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2013,,2022-05-25,50949672205.8222,10744.0910189201,4742111,499.766832565284,4.59021167903097,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2014,,2022-05-25,52016408950.8398,10847.1696672929,4795390,538.317200279058,6.20692042030781,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2015,,2022-05-25,56441917653.0156,11642.7780517194,4847805,534.565769969278,3.95521539724497,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2016,,2022-05-25,58847016044.8244,12011.2227544354,4899336,544.73936722902,1.95876480210239,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2017,,2022-05-25,60516043590.1924,12225.5744931403,4949955,567.51309030978,2.85888372776628,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2018,,2022-05-25,62420165099.7301,12485.423896168,4999443,576.97250124808,2.19247842783474,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2019,,2022-05-25,64072870931.603,12693.8279560372,5047561,587.294595686124,2.17861841532189,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2020,,2022-05-25,61846895120.7808,12140.8541545754,5094114,584.900854962304,0.204431540028978,CRI,Latin America & Caribbean,San Jose,-84.0089,9.63701,Upper middle income,IBRD
DM,Dominica,1995,,2022-05-25,274522222.222222,3860.8005375462,71105,2.7,0.783933916986541,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,1996,,2022-05-25,292285185.185185,4120.5811848531,70933,2.7,3.26494808236369,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,1997,,2022-05-25,302988888.888889,4292.113679863,70592,2.7,1.44486820365744,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,1998,,2022-05-25,322411111.111111,4593.86334455796,70183,2.7,2.54011293205791,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,1999,,2022-05-25,331759259.259259,4751.09210143867,69828,2.7,2.53638991143232,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2000,,2022-05-25,333470370.37037,4787.80144106777,69650,2.7,-1.78273060588339,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2001,,2022-05-25,340203703.703704,4883.00302426696,69671,2.7,2.08434537110425,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2002,,2022-05-25,333196296.296296,4770.85189427687,69840,2.7,0.790588617204534,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2003,,2022-05-25,343311111.111111,4897.30836653892,70102,2.7,-3.11927298068933,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2004,,2022-05-25,367200000,5216.87243383011,70387,2.7,3.79200651376708,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2005,,2022-05-25,364255555.555556,5160.88914077013,70580,2.7,-1.4482278443829,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2006,,2022-05-25,390251851.851852,5518.42319991872,70718,2.7,2.36708049903913,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2007,,2022-05-25,421374074.074074,5951.86341333777,70797,2.7,1.52504863379201,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2008,,2022-05-25,458188888.888889,6468.94476681711,70829,2.7,1.50837811577367,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2009,,2022-05-25,489074074.074074,6903.14580614942,70848,2.7,8.00391387466848,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2010,,2022-05-25,493825925.925926,6967.36495514661,70877,2.7,0.296969744927253,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2011,,2022-05-25,501025925.925926,7065.46037237599,70912,2.7,1.6853218819098,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2012,,2022-05-25,485996296.296296,6849.45593336945,70954,2.7,-1.96154334602758,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2013,,2022-05-25,498296296.296296,7016.380071478,71019,2.7,3.56648686732856,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2014,,2022-05-25,520207407.407407,7317.48614321654,71091,2.7,-0.0485812062253927,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2015,,2022-05-25,540737037.037037,7597.28889409255,71175,2.7,6.82110388187158,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2016,,2022-05-25,576229629.62963,8080.96862341186,71307,2.7,3.90735728394279,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2017,,2022-05-25,519837037.037037,7274.517730717,71460,2.7,-3.20497087126583,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2018,,2022-05-25,550622222.222222,7687.46296348005,71626,2.7,3.62745566231489,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2019,,2022-05-25,611537037.037037,8516.28003895161,71808,2.7,3.24576415407705,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2020,,2022-05-25,504214814.814815,7003.85902147233,71991,2.7,-1.13277068393862,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DO,Dominican Republic,1995,,2022-05-25,16637370839.1608,2127.74808893306,7819239,12.87,9.65238600151766,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,1996,,2022-05-25,18241691857.3544,2293.75438147613,7952766,12.8963492063492,3.66973684319389,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,1997,,2022-05-25,20017480054.834,2476.06040304923,8084407,14.0059210526316,9.45133281239818,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,1998,,2022-05-25,21672231760.6491,2638.31327013425,8214427,14.7031108444695,6.50470125160993,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,1999,,2022-05-25,22136621337.0889,2653.22512384672,8343288,15.834429906597,3.83415440241939,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2000,,2022-05-25,24305717541.6371,2869.17813861021,8471317,16.1814576782866,7.20776279717097,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2001,,2022-05-25,25601765400.5153,2977.43451003068,8598599,16.690961523126,6.04073883566554,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2002,,2022-05-25,27137508656.8522,3110.32544702737,8724974,17.5930436887674,6.92066884933828,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2003,,2022-05-25,21403167848.1444,2418.35042158878,8850317,29.3699996161352,33.4615406633308,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2004,,2022-05-25,22322395368.0274,2487.32906105687,8974444,41.9303145729387,45.166310045594,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2005,,2022-05-25,35777570135.5225,3932.78440650852,9097262,30.2828081770082,5.78125184255491,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2006,,2022-05-25,37879869897.8979,4109.03359145391,9218681,33.300035201723,6.64124477285613,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2007,,2022-05-25,43965420072.4107,4707.79505245725,9338856,33.1718705755495,7.63662743651099,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2008,,2022-05-25,48122547177.1881,5087.98321278434,9458079,34.5293609573506,10.3916875139185,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2009,,2022-05-25,48261033298.2133,5039.40312212985,9576736,35.97186554526,3.49814656597557,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2010,,2022-05-25,53860175555.9961,5555.39201393816,9695117,36.8212918670815,5.44341331542486,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2011,,2022-05-25,58029750745.6495,5913.42664885493,9813219,38.0875848668099,8.06075517514766,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2012,,2022-05-25,60681537195.7996,6110.36657603383,9930916,39.3203008432258,5.09818154500647,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2013,,2022-05-25,62682163837.347,6238.13236658362,10048226,41.7945034252297,4.69281914231266,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2014,,2022-05-25,67179914026.9623,6608.82550130065,10165182,43.5496726190476,4.32128893767675,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2015,,2022-05-25,71164825256.6849,6921.52059432776,10281675,45.0454990740741,2.47188597709767,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2016,,2022-05-25,75704720189.5607,7280.88361041225,10397738,46.0644439393939,1.99367846452935,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2017,,2022-05-25,79997975621.8654,7609.35327534023,10513111,47.5343581962482,4.18137503365021,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2018,,2022-05-25,85555378042.8196,8050.64407623416,10627147,49.5099928571429,4.12148968696981,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2019,,2022-05-25,88941299733.5018,8282.11713050921,10738957,51.2948583333333,2.52561865647056,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2020,,2022-05-25,78844702329.0785,7268.1969096591,10847904,56.5245333333333,4.72350401957794,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
EC,Ecuador,1995,,2022-05-25,24432884442.2211,2132.90678274384,11455205,2564.49416666667,5.22255322839003,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,1996,,2022-05-25,25226393196.5983,2155.51815039143,11703169,3189.47416666667,1.49015481451174,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,1997,,2022-05-25,28162053026.5133,2356.36985737498,11951457,3998.26666666667,7.00617304202626,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,1998,,2022-05-25,27981896948.4742,2293.88973536506,12198449,5446.5729,-3.7826792354184,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,1999,,2022-05-25,19645272636.3182,1578.93429773989,12442109,11786.8016666667,-26.2999928320854,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2000,,2022-05-25,18327764882.4412,1445.27932442901,12681123,1,-7.71406676367923,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2001,,2022-05-25,24468324000,1894.61619585804,12914660,1,28.4142784567463,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
